programId,programParticipantId,Amount,CreatedBy
PRG-0019,2545,6000.0,Aryna Siamashka
PRG-0019,1777,4000.0,Andrea Fortuny
PRG-0019,3373,4000.0,Emin Suleymanov
PRG-0019,1651,10000.0,Aryna Siamashka
PRG-0019,627,8000.0,Andrea Fortuny
PRG-0019,636,8000.0,Emin Suleymanov
PRG-0019,1494,9000.0,Adam Puzyna
PRG-0019,2895,7000.0,Aryna Siamashka
PRG-0019,2585,10000.0,Andrea Fortuny
PRG-0019,1540,4000.0,Fidan Aliyeva
PRG-0019,2910,3000.0,Adam Puzyna
PRG-0019,2251,10000.0,Adam Puzyna
PRG-0019,950,3000.0,Fidan Aliyeva
PRG-0019,1132,3000.0,Emin Suleymanov
PRG-0019,407,9000.0,Fidan Aliyeva
PRG-0019,641,6000.0,Emin Suleymanov
PRG-0019,1960,3000.0,Emin Suleymanov
PRG-0019,3018,3000.0,Aryna Siamashka
PRG-0019,3003,9000.0,Emin Suleymanov
PRG-0019,1270,4000.0,Andrea Fortuny
PRG-0019,2362,8000.0,Emin Suleymanov
PRG-0019,481,9000.0,Andrea Fortuny
PRG-0019,2950,7000.0,Fidan Aliyeva
PRG-0019,1427,2000.0,Andrea Fortuny
PRG-0019,1889,10000.0,Aryna Siamashka
PRG-0019,1598,3000.0,Fidan Aliyeva
PRG-0019,346,8000.0,Fidan Aliyeva
PRG-0019,353,6000.0,Andrea Fortuny
PRG-0019,3173,5000.0,Aryna Siamashka
PRG-0019,3376,7000.0,Adam Puzyna
PRG-0019,1306,2000.0,Adam Puzyna
PRG-0019,157,5000.0,Emin Suleymanov
PRG-0019,2819,8000.0,Andrea Fortuny
PRG-0019,1450,4000.0,Emin Suleymanov
PRG-0019,233,2000.0,Aryna Siamashka
PRG-0019,1667,7000.0,Fidan Aliyeva
PRG-0019,2103,4000.0,Aryna Siamashka
PRG-0019,2864,8000.0,Adam Puzyna
PRG-0019,1531,4000.0,Andrea Fortuny
PRG-0019,365,10000.0,Emin Suleymanov
PRG-0019,3324,6000.0,Adam Puzyna
PRG-0019,2912,10000.0,Aryna Siamashka
PRG-0019,1516,2000.0,Andrea Fortuny
PRG-0019,1927,2000.0,Andrea Fortuny
PRG-0019,391,4000.0,Andrea Fortuny
PRG-0019,335,7000.0,Emin Suleymanov
PRG-0019,3444,8000.0,Andrea Fortuny
PRG-0019,870,4000.0,Fidan Aliyeva
PRG-0019,1494,10000.0,Adam Puzyna
PRG-0019,2466,10000.0,Andrea Fortuny
PRG-0019,3350,10000.0,Fidan Aliyeva
PRG-0019,3193,7000.0,Aryna Siamashka
PRG-0019,2089,10000.0,Adam Puzyna
PRG-0019,3057,4000.0,Emin Suleymanov
PRG-0019,523,8000.0,Aryna Siamashka
PRG-0019,3042,8000.0,Aryna Siamashka
PRG-0019,1728,5000.0,Andrea Fortuny
PRG-0019,2490,7000.0,Andrea Fortuny
PRG-0019,76,6000.0,Fidan Aliyeva
PRG-0019,955,10000.0,Aryna Siamashka
PRG-0019,3382,9000.0,Emin Suleymanov
PRG-0019,1823,10000.0,Andrea Fortuny
PRG-0019,1206,2000.0,Aryna Siamashka
PRG-0019,3340,8000.0,Andrea Fortuny
PRG-0019,424,6000.0,Emin Suleymanov
PRG-0019,2015,6000.0,Aryna Siamashka
PRG-0019,3040,10000.0,Fidan Aliyeva
PRG-0019,1990,10000.0,Andrea Fortuny
PRG-0019,2604,8000.0,Aryna Siamashka
PRG-0019,2508,8000.0,Andrea Fortuny
PRG-0019,2563,8000.0,Adam Puzyna
PRG-0019,1996,7000.0,Adam Puzyna
PRG-0019,71,7000.0,Emin Suleymanov
PRG-0019,884,10000.0,Aryna Siamashka
PRG-0019,2898,5000.0,Aryna Siamashka
PRG-0019,1072,4000.0,Aryna Siamashka
PRG-0019,418,9000.0,Emin Suleymanov
PRG-0019,2272,5000.0,Adam Puzyna
PRG-0019,2021,8000.0,Emin Suleymanov
PRG-0019,2077,2000.0,Emin Suleymanov
PRG-0019,757,3000.0,Andrea Fortuny
PRG-0019,1440,4000.0,Emin Suleymanov
PRG-0019,2137,3000.0,Adam Puzyna
PRG-0019,1909,5000.0,Andrea Fortuny
PRG-0019,2085,2000.0,Fidan Aliyeva
PRG-0019,2566,9000.0,Fidan Aliyeva
PRG-0019,1061,2000.0,Andrea Fortuny
PRG-0019,1565,8000.0,Andrea Fortuny
PRG-0019,2590,10000.0,Fidan Aliyeva
PRG-0019,3009,9000.0,Emin Suleymanov
PRG-0019,103,2000.0,Aryna Siamashka
PRG-0019,3041,2000.0,Emin Suleymanov
PRG-0019,3195,5000.0,Andrea Fortuny
